Age,Items Purchased,Total Spent,Discount (%),Satisfaction Score,Warranty Extension,Gender,Region,Product Category,Payment Method,Revenue,Store Rating,Loyalty Score,Membership Status,Preferred Visit Time
32,14,321.1117225262528,17.88882774737472,4.851404413508648,0,Female,East,Television,Credit Card,1319.1853044886798,3.9203806832026897,28.174650972009644,0,Evening
44,3,142.80649062648723,35.71935093735128,1.0,0,Other,East,Television,Debit Card,74.86074588432372,3.803336589382627,6.655024407633276,1,Morning
68,10,467.94353754399935,5.0,3.0830232227236856,1,Male,North,Mobile,Cash,1226.942122951517,4.140838252130663,25.869308917806222,0,Afternoon
51,3,127.03551797759768,37.29644820224023,3.3074300350767665,0,Female,West,Laptop,Credit Card,336.7698321454125,3.962394811844053,16.987787000860127,0,Morning
69,11,172.46947956301292,32.75305204369871,1.0,0,Female,South,Television,Cash,206.9015361372858,3.561819002347437,8.18560638314003,1,Morning
55,12,317.34284276836286,18.26571572316372,2.5702688121014186,0,Male,West,Accessories,Debit Card,783.7139477876688,3.860953451693675,12.42498734775659,0,Afternoon
50,1,36.97855573700177,46.30214442629983,1.0270736089796348,0,Male,West,Mobile,Credit Card,148.7170942945874,3.7949885779346872,3.3491781651766708,0,Afternoon
41,11,270.9482315327881,22.90517684672119,1.5618424875076435,0,Male,West,Accessories,Debit Card,366.33153219669407,3.918670382405903,8.654982631068325,0,Morning
32,13,608.8619462494687,5.0,5.0,0,Male,South,Accessories,Net Banking,2982.139507746446,4.176920943732911,26.64128861682525,0,Evening
47,5,185.9306558206773,31.406934417932263,1.0,0,Female,North,Accessories,Net Banking,196.324014023441,3.896934155721101,7.001525811544787,1,Morning
59,14,245.23429148505835,25.476570851494166,5.0,0,Female,South,Mobile,UPI,706.4679971572884,3.778778410379636,28.20739543296993,0,Afternoon
68,4,187.26078243699845,31.27392175630016,1.621115229378439,0,Male,South,Tablet,Credit Card,108.65218629794283,3.85590111784226,10.360301338552503,0,Evening
34,9,436.6964973255101,6.330350267448992,5.0,0,Male,North,Television,Net Banking,2021.216740472681,4.098027909941338,24.53361213918957,0,Morning
22,9,159.47941179339352,34.05205882066065,3.086842023899568,0,Male,South,Accessories,UPI,379.8916404112898,3.873585081928546,14.132402654142934,0,Afternoon
46,14,470.8565150820443,5.0,3.453485145332298,1,Female,South,Mobile,Credit Card,1621.5658172037254,3.508120934005759,20.792137920381883,0,Evening
21,5,128.08874938747982,37.191125061252016,1.0,0,Female,East,Tablet,Debit Card,195.66382050775604,3.92998066666419,2.7800469765135816,0,Afternoon
27,10,287.49367676849084,21.25063232315092,3.5964482770125783,0,Female,South,Mobile,Cash,931.7007489169608,3.266378051923391,14.734972390077434,0,Evening
34,4,85.15117051374787,41.48488294862521,1.0,0,Female,East,Television,Cash,118.4284430522369,3.951438705306081,8.72556102907751,0,Morning
27,7,246.6276649930411,25.33723350069589,3.577928705080665,0,Male,East,Mobile,Debit Card,758.0571411156869,3.7535421884913736,24.88644726669108,0,Evening
34,6,291.17566418226704,20.88243358177329,2.4587016970569944,0,Male,East,Laptop,Net Banking,769.7167366861541,4.062630289083276,18.638268566738773,0,Evening
37,4,130.43016403802528,36.95698359619748,1.0,0,Other,West,Laptop,Cash,173.31405922337638,4.182815159088437,7.180211714541176,0,Morning
41,13,232.7261345344889,26.72738654655111,5.0,0,Male,North,Accessories,Debit Card,899.267361384075,4.255149873120079,25.546189859024565,1,Evening
22,13,477.10060673222085,5.0,1.8262979443006528,0,Female,West,Mobile,UPI,923.5785593678868,3.8851453919310295,20.406182697030367,1,Morning
51,10,269.07804805793995,23.09219519420601,4.158681437307877,0,Male,North,Mobile,UPI,992.1715529858764,4.095977589274338,26.699405123653484,1,Afternoon
23,2,89.91476327139085,41.00852367286092,1.0,0,Female,South,Accessories,Debit Card,257.988542569367,3.744011916236973,3.4335255952948462,0,Afternoon
19,1,30.21373519107646,46.97862648089235,1.0,0,Female,East,Accessories,Credit Card,-43.46489752588917,3.947008131293796,9.830888666070384,1,Afternoon
30,4,86.99754525191439,41.30024547480856,1.0,0,Female,West,Tablet,Net Banking,-62.87732561446692,3.903226729767158,6.365762197469564,0,Morning
60,4,86.75478717676029,41.32452128232397,1.0,0,Female,South,Mobile,Net Banking,121.63574424750512,3.895394633850516,9.828107928419088,0,Morning
60,13,544.787702228128,5.0,5.0,0,Male,West,Television,Debit Card,2493.21288769933,3.746394572162103,35.22992924818107,0,Morning
65,1,24.2955659407576,47.57044340592424,3.0242428513074904,0,Female,South,Television,Cash,63.6042128593242,4.02948038958171,13.378050743043874,0,Morning
28,6,251.11901277343685,24.88809872265632,3.451217450227692,1,Male,West,Television,Net Banking,882.0655649895546,3.8570380023847273,19.363377882949724,0,Afternoon
68,4,88.82422350732392,41.11757764926761,1.0950062274974297,0,Female,South,Accessories,Net Banking,107.616452436827,3.802862764264043,7.106422112843627,0,Morning
64,1,26.25902290454583,47.37409770954542,1.0,0,Male,South,Accessories,UPI,65.2608187708472,4.057206187623299,5.540358570497837,1,Afternoon
40,1,31.29204403538948,46.87079559646105,1.3465709720027963,0,Female,West,Accessories,UPI,32.332009399275975,3.474286725860897,3.960872619769448,0,Evening
33,13,624.1541116105201,5.0,5.0,1,Male,South,Television,UPI,3165.2367741727144,3.29089834852067,31.577909122206066,0,Evening
48,1,47.610599866383865,45.23894001336161,1.0,1,Male,East,Tablet,Net Banking,118.40267148455924,4.07789566437707,4.598396894728745,0,Afternoon
28,8,177.92412511824057,32.207587488175946,1.0272740924786734,0,Male,East,Laptop,Net Banking,127.10859589887885,4.00169360874421,6.08634674650596,0,Evening
33,10,275.37666443507544,22.462333556492457,1.6315883823887596,0,Other,East,Mobile,Net Banking,546.3731499837293,4.297169073735383,6.18864074019498,0,Afternoon
25,8,161.8318287670563,33.81681712329437,1.0,0,Male,East,Laptop,Cash,175.623471156747,3.774978770360306,5.919680037935018,0,Morning
21,2,65.6989555519448,43.43010444480552,1.0,0,Male,North,Mobile,Cash,45.6675647548219,4.297121306093548,12.086058020231404,0,Afternoon
57,11,342.3242820174466,15.76757179825534,4.233313591885891,0,Male,West,Accessories,Cash,1061.8536603842333,3.828049944759964,25.957128237692054,1,Morning
21,13,604.8458739150833,5.0,4.357354386441606,1,Male,East,Television,Credit Card,2567.492965550407,4.1896269166634745,26.886453272829456,0,Evening
42,7,332.85131755881275,16.714868244118726,1.0,0,Male,East,Laptop,Net Banking,282.07731359754285,3.562931215695828,9.943161266096414,0,Afternoon
20,14,397.9480215935731,10.20519784064269,5.0,0,Female,East,Accessories,Net Banking,1805.210170170452,3.9470793845022194,33.20547124380925,1,Morning
49,8,257.68662404531705,24.231337595468297,1.0,0,Male,North,Mobile,Debit Card,208.152132936212,4.345629195607226,5.419518522841075,0,Afternoon
20,8,370.9461497609173,12.905385023908272,3.032123389841657,0,Female,West,Laptop,Debit Card,846.5404063853769,3.741116199303966,23.92853637611004,0,Afternoon
44,11,475.5825059818487,5.0,5.0,0,Male,South,Laptop,Credit Card,2565.394440646864,3.789083903673084,26.550659679995366,0,Afternoon
46,10,151.27970897062724,34.87202910293728,1.0,0,Male,North,Laptop,Debit Card,79.14444691193307,4.209961949272929,5.342453154707891,0,Evening
49,11,288.2229322106793,21.17770677893207,1.0,0,Female,East,Laptop,Cash,344.01633239242653,4.067264034079562,6.451007708015053,0,Morning
67,13,386.9072800809373,11.309271991906272,4.40768517993405,0,Male,East,Laptop,Credit Card,1540.6110817224344,3.782145733644058,29.56017359085582,1,Evening
68,7,161.2804895023918,33.871951049760824,3.911779623044655,0,Male,North,Accessories,Credit Card,193.46016687056925,4.10305430092692,17.852797719297804,0,Morning
36,5,109.92503278178928,39.00749672182107,1.0,0,Male,West,Mobile,Credit Card,102.22278979649954,3.998935039642381,9.289850198138367,0,Afternoon
38,1,16.32245773084879,48.367754226915125,1.0,0,Male,West,Mobile,UPI,70.37259017777939,4.048841344916462,4.609811624290634,1,Evening
22,12,450.2152845292994,5.0,5.0,1,Female,South,Tablet,Debit Card,2134.0146841530586,3.834493986437733,29.917102956857544,1,Morning
35,9,217.6907415021972,28.23092584978028,1.0,0,Female,North,Television,Net Banking,351.3254624160719,4.131357968200918,10.73339545360338,0,Morning
45,13,218.81796618624745,28.118203381375256,3.785182337676914,0,Female,West,Laptop,UPI,824.5704639681014,3.918777430601558,22.55953721797512,0,Evening
59,7,161.58993107937562,33.84100689206244,3.369111070478115,0,Male,North,Mobile,Cash,438.8898473102374,4.368537933894187,22.293295072360657,1,Morning
39,2,86.13397669852885,41.38660233014711,1.0,0,Male,West,Television,UPI,142.81454402162584,3.940314518742437,8.99241511762681,1,Morning
38,6,268.8127281457748,23.11872718542252,5.0,0,Male,West,Television,Cash,968.0784028468886,3.66389272201828,35.54665187149956,0,Afternoon
23,2,63.81463716353119,43.61853628364688,2.911057520285002,0,Female,East,Accessories,Net Banking,39.11168874540874,3.775207180275403,18.65316522429246,0,Morning
18,1,29.562473464304016,47.0437526535696,1.0,0,Male,West,Laptop,Net Banking,0.2106088909182339,3.907325277436707,5.664459470984881,0,Morning
22,14,689.1483098158731,5.0,5.0,1,Male,West,Tablet,Debit Card,3523.469177343803,3.568209028905234,32.07525295457693,0,Evening
58,7,154.13834159907714,34.586165840092285,1.0,1,Female,North,Television,UPI,95.97088397609588,4.35847416482547,11.748555902239456,1,Morning
29,13,292.98847369884686,20.70115263011532,2.854757718256086,0,Male,West,Accessories,Net Banking,844.9712604392232,3.7144263970898175,18.16807497725835,0,Afternoon
43,2,50.43070239254799,44.9569297607452,1.643824863333838,0,Other,West,Laptop,Cash,23.37487701664917,3.6687621949822273,10.307173473405276,0,Evening
63,13,273.6045798178947,22.639542018210527,2.0876920760976647,0,Male,North,Mobile,Net Banking,395.66136210719367,4.537586748011822,16.834676317638554,0,Evening
51,14,395.8891431200514,10.411085687994856,1.0,0,Female,West,Tablet,Debit Card,354.63612676321554,3.797746326743437,8.0528767150518,0,Morning
66,14,656.3087712249794,5.0,5.0,1,Male,North,Laptop,Cash,3114.875569284033,4.2566796084974845,29.024305011464527,0,Evening
31,2,73.0743488440002,42.69256511559998,1.1111899321297896,0,Female,North,Accessories,Credit Card,23.98195535561588,4.319742288003014,8.151167771767664,0,Evening
43,13,382.43567961858,11.756432038142002,3.065107802832132,0,Male,North,Accessories,Debit Card,1240.550817319631,4.490347195753802,17.835653529836385,1,Evening
62,11,524.7481559099176,5.0,5.0,1,Male,North,Accessories,Debit Card,2537.1352471365267,4.081421266440901,34.9585204726338,1,Afternoon
44,5,83.48124068326891,41.65187593167311,3.8840895997982017,1,Male,East,Accessories,Credit Card,219.2964296944413,4.035432521167039,13.0715941600911,0,Afternoon
26,14,313.03532717191206,18.6964672828088,1.0,0,Other,East,Accessories,Net Banking,307.04661682102164,3.976133641850093,6.7917767082453455,1,Morning
43,5,174.0305058928078,32.59694941071922,2.6088323587722213,1,Other,East,Tablet,Debit Card,447.51231420286655,4.479663819016202,15.86878188791913,0,Afternoon
64,7,255.81039268232888,24.41896073176711,1.0,0,Male,East,Television,Credit Card,245.852398116608,3.595540217630907,5.849907474779373,0,Morning
39,1,16.38451272969146,48.36154872703085,1.162066140894797,0,Female,North,Television,Credit Card,90.385219967803,4.16790256322922,10.571409351367198,1,Evening
64,8,232.850852213997,26.7149147786003,2.5843629268891286,1,Female,North,Mobile,Debit Card,592.776229379138,4.196514470800322,16.270688528894215,0,Afternoon
47,3,113.16116630724164,38.68388336927583,2.403064715953516,0,Male,North,Television,UPI,109.83383373662176,4.17781581554708,11.513927132161648,0,Afternoon
60,4,157.7298764964762,34.22701235035238,1.0,1,Male,North,Accessories,Debit Card,69.97091544666308,3.911058213003245,7.706532995009749,0,Afternoon
65,9,336.01406929262487,16.398593070737512,1.0,0,Other,East,Television,UPI,341.75753305698106,3.629126312606184,4.486900065670953,1,Afternoon
34,4,104.87885141052944,39.51211485894706,1.0,1,Male,West,Television,Net Banking,42.661656557374165,3.59181779308478,8.003362442639633,0,Evening
43,10,182.73204325926832,31.726795674073166,2.6410157028722496,0,Male,East,Accessories,Credit Card,356.2756712082748,4.172491914136652,19.401365911633047,0,Evening
53,12,359.3872274961203,14.061277250387969,5.0,0,Male,North,Tablet,Cash,1483.9824925044304,4.196614927987574,28.543750961755126,0,Afternoon
18,5,97.53202653940971,40.24679734605903,1.0,1,Male,North,Accessories,Debit Card,21.99539274208319,3.848151435839624,6.351121208038973,0,Evening
25,7,337.16779633756346,16.283220366243654,5.0,0,Female,West,Television,Cash,1572.36883291043,4.186364766097108,25.3776940502907,0,Evening
66,4,126.52392124316796,37.3476078756832,1.0,0,Male,North,Television,Net Banking,92.58026333969924,4.592650341065273,4.379542157898898,0,Evening
52,14,365.4569954348651,13.454300456513486,4.379469717537704,0,Male,West,Mobile,Debit Card,1389.2941813013256,3.960238132021069,29.099114832696618,0,Morning
69,1,41.8206424891615,45.81793575108385,1.0,0,Male,North,Accessories,Cash,-10.045834708890869,4.285416654957008,5.456242897766213,0,Afternoon
32,9,291.85380666341314,20.814619333658687,3.282879322058335,1,Male,West,Mobile,Net Banking,720.1532609855099,3.917778128180301,26.41169227485109,1,Morning
64,4,103.404763361743,39.659523663825695,2.817802902757979,0,Male,South,Mobile,UPI,122.06668401301047,3.6745778124632382,17.233255219137412,0,Morning
39,9,390.76983885310256,10.923016114689744,1.4536702339539538,0,Female,South,Laptop,Net Banking,426.8914335112144,3.4339391461612143,8.133894598934972,0,Evening
31,6,272.1019517102356,22.78980482897644,1.3612077236086932,0,Male,South,Mobile,Debit Card,265.5980070196616,3.583481247235233,16.816921823147158,0,Morning
43,1,38.55528582010369,46.14447141798963,1.0,0,Female,South,Television,Debit Card,59.19881714916164,3.789140047227421,1.458814680186599,0,Evening
45,12,199.7250574112203,30.02749425887797,5.0,0,Male,North,Television,Debit Card,812.8271018170665,4.315098205829034,26.20445011902964,0,Evening
40,3,104.46390241748588,39.55360975825141,1.0,0,Male,North,Laptop,Net Banking,104.70044804652494,4.153601565269751,6.924937508112331,1,Morning
31,11,458.8685411189534,5.0,5.0,0,Male,North,Laptop,Debit Card,2128.8720574063577,4.181017186347936,30.88929304097522,1,Afternoon
41,2,39.55521084585075,46.04447891541493,4.404398715808849,0,Female,South,Accessories,Net Banking,89.86665969409117,3.8088145848329935,20.92040727863567,0,Afternoon
19,9,207.03128668615005,29.296871331384995,1.8756905654583185,1,Female,West,Laptop,Credit Card,264.38124105162103,3.921204608773313,11.840449111824377,1,Evening
62,12,550.6479441286173,5.0,4.910174388886372,1,Male,West,Tablet,Credit Card,2552.47320380147,3.7826261815687054,34.418201342310574,1,Morning
43,1,15.704260264857592,48.42957397351424,1.0,0,Male,South,Television,Credit Card,20.22417235815531,3.8825963721810526,9.560259231840806,1,Afternoon
31,13,537.4908477108191,5.0,5.0,0,Female,North,Television,Cash,2692.0412180384983,3.977549147211771,36.20497732987708,1,Morning
68,14,442.1489133320672,5.785108666793278,1.608050268201556,0,Male,South,Laptop,Credit Card,787.2433561453304,3.8613021306313526,10.21517417512386,0,Morning
24,9,275.7332300344761,22.426676996552384,2.6048542657035663,0,Female,East,Laptop,Credit Card,766.8367301696551,3.6963345029614527,17.022525904002357,0,Morning
20,9,137.23540773588945,36.276459226411056,4.366114625060607,0,Male,West,Television,Net Banking,342.50886709737097,3.6612108601933033,24.92450373805921,1,Evening
64,8,349.431504670618,15.056849532938202,2.2721449217527443,0,Female,South,Laptop,Net Banking,612.7355277725768,3.656504774586561,9.734846648100648,0,Evening
40,8,220.7509721782386,27.92490278217614,1.7260611138042847,0,Female,South,Accessories,Debit Card,287.7100993972114,3.838906766479212,10.265610249492983,0,Evening
63,11,373.194768050709,12.6805231949291,1.0,0,Male,South,Laptop,Debit Card,492.5119087367565,3.8471660824545153,10.74747051885671,0,Afternoon
60,14,541.877336304473,5.0,5.0,0,Female,South,Laptop,Debit Card,2413.4438428479343,3.629866157256179,30.31861112926424,1,Morning
64,12,475.1044221039247,5.0,5.0,0,Male,North,Accessories,Net Banking,2318.139055483808,3.916269989189195,28.04245384251582,0,Evening
62,1,48.45930205891253,45.15406979410875,1.0,0,Male,West,Accessories,Net Banking,42.72680062681694,4.141201906372067,6.952128297741032,0,Morning
35,11,369.5658819960945,13.043411800390553,3.2620047195166584,1,Male,East,Accessories,Credit Card,1160.6370910413389,4.013344060346702,23.98322319097948,0,Morning
55,8,231.9214742728397,26.80785257271603,1.7336989051834877,0,Female,North,Television,UPI,386.3163780869959,4.1725568072919845,11.910489180880797,0,Evening
52,10,483.7962692720978,5.0,5.0,1,Male,South,Laptop,Net Banking,2409.944184073266,3.8728135022315664,23.686521576352504,0,Afternoon
68,14,524.6340151625053,5.0,5.0,1,Female,South,Accessories,UPI,2591.025625060809,3.6092097326199255,34.16786055987943,1,Evening
32,3,76.30578740903835,42.36942125909616,1.393001617201048,0,Female,South,Accessories,Net Banking,391.4787625559978,4.014184163198905,4.198768741319317,1,Morning
42,11,213.68873448037488,28.63112655196252,2.566852979712845,0,Male,South,Television,Net Banking,619.8934361982162,3.91520585171473,11.734618579473434,1,Morning
54,7,311.4258528589694,18.85741471410306,5.0,1,Female,West,Tablet,Cash,1396.034585311421,3.843328939982296,29.175687869174045,0,Afternoon
45,11,304.4399170757484,19.55600829242516,4.398387365507593,0,Male,South,Laptop,UPI,1078.6583729081638,3.787559607012896,26.1381802194316,0,Evening
27,1,38.11644024775509,46.18835597522449,1.0,1,Female,East,Tablet,Cash,32.93643779453073,3.952052446476933,3.709699624271341,1,Morning
56,1,31.478574677806435,46.85214253221936,3.351629808082424,0,Male,North,Tablet,Credit Card,220.98696234443275,4.466646324988922,19.560669959142054,1,Morning
34,10,219.62542292826345,28.03745770717365,3.036791287395757,0,Female,West,Accessories,Cash,648.7456071057468,3.986254870297363,17.596035773729835,1,Morning
56,13,468.7674069223116,5.0,5.0,1,Female,South,Television,Cash,2191.56516681471,3.908477608680125,25.31932575077203,0,Morning
39,5,85.6195370663694,41.43804629336306,2.0700805874369697,1,Female,East,Laptop,Credit Card,-46.113455499433286,4.013834118909141,8.437765059320276,0,Evening
43,5,147.33493047745864,35.26650695225413,1.0,0,Male,North,Laptop,UPI,-37.820482708431584,4.1999530963874205,5.808065839115508,1,Evening
61,8,273.0521831058279,22.69478168941721,5.0,0,Male,North,Laptop,Debit Card,1222.6836258243488,4.575820305863218,28.07275112541341,0,Evening
42,7,211.83150865905188,28.816849134094813,2.388667569275857,0,Male,West,Tablet,Net Banking,546.2183397917163,3.8274675773789184,12.650884913287031,0,Evening
34,8,329.6282090702774,17.03717909297226,3.1923725489012185,0,Male,North,Mobile,UPI,924.745118404558,4.243864924025851,13.926738085065246,1,Evening
30,6,263.8642404545156,23.61357595454844,3.20133909952431,0,Male,South,Television,Credit Card,727.6357666140706,4.212273711428556,16.738680881076768,1,Afternoon
37,6,251.9610455469674,24.80389544530326,1.82964413155554,0,Female,South,Mobile,Cash,574.8875701031143,4.065402959445264,13.84313913714897,0,Evening
42,2,32.71690634682615,46.728309365317386,1.0,0,Female,East,Tablet,Debit Card,268.83846484739064,4.075859191660529,5.714882349763791,0,Morning
21,6,130.76704179365416,36.923295820634586,1.0,0,Male,East,Accessories,Cash,200.45015305701315,3.698049631012879,9.273257852485846,1,Evening
27,5,168.9063141211605,33.10936858788395,4.237607658680345,1,Male,North,Mobile,Net Banking,526.6056739665706,4.633759629601962,25.417208067634995,0,Afternoon
20,13,620.3440284019296,5.0,5.0,1,Female,West,Mobile,Credit Card,2953.398949509292,3.851908655018287,26.19366050412265,1,Morning
58,3,132.67046138047226,36.73295386195277,1.0,0,Female,South,Television,Debit Card,105.7874527142966,3.8167813042582,4.520703279267857,1,Afternoon
62,6,266.9322467538784,23.306775324612165,1.0,1,Male,North,Tablet,UPI,177.26022370751514,4.406362937236659,9.91820163584942,1,Morning
35,8,204.89829425270892,29.510170574729106,2.586534520824373,0,Male,West,Television,UPI,488.7518328994492,3.858795526581324,16.657356785960136,0,Morning
64,9,270.2760875797913,22.97239124202087,3.0769750760480967,0,Female,North,Accessories,Credit Card,677.4494162442513,4.242536652610744,19.747219630552912,0,Evening
53,1,31.474708156057808,46.85252918439422,1.091596308915591,0,Female,West,Laptop,Credit Card,-13.70197035747428,3.912896813814217,8.941701022963692,0,Afternoon
64,3,61.52401625174059,43.84759837482594,1.0,0,Male,East,Tablet,Cash,197.4681519868153,3.927281171201437,9.613679582969516,0,Afternoon
39,3,48.26215367566792,45.17378463243321,1.0,0,Female,South,Accessories,Debit Card,131.75306037865542,3.8702655010140665,0.4314917542739334,0,Morning
51,11,529.5576162922989,5.0,5.0,1,Female,East,Accessories,Net Banking,2591.1674252257017,3.873187048591574,29.211977484737744,0,Evening
64,8,187.39952398578188,31.26004760142181,4.8432789636108335,0,Male,South,Mobile,Credit Card,657.8349841540323,3.572719467644724,28.20923198203836,0,Morning
25,1,23.398211630327097,47.66017883696729,1.0,0,Female,West,Television,Debit Card,107.96096738892786,4.008166384872324,7.75482994664854,0,Afternoon
57,5,89.59133440953292,41.04086655904671,4.074795911218726,1,Male,West,Mobile,Credit Card,230.40596914955185,4.150344344576421,26.665807292493,0,Morning
66,3,142.49331395409675,35.750668604590324,1.9927552570137288,0,Female,North,Mobile,Credit Card,509.35018918612064,4.051494098946091,16.02397731175899,0,Evening
61,2,70.58159804578403,42.9418401954216,1.0,0,Female,West,Laptop,UPI,318.53216629466624,3.7946655027098033,9.309297510015265,0,Afternoon
36,8,306.77031999509904,19.322968000490096,2.2726058068594344,0,Male,West,Television,Debit Card,530.727106629249,3.9009671498630514,13.174785950634616,1,Morning
59,3,140.7155731626205,35.92844268373795,1.0,0,Female,North,Laptop,UPI,114.18810848729024,4.201185258939697,9.132752548787908,0,Evening
58,7,189.67694138069345,31.03230586193066,3.8722264456561337,0,Female,North,Accessories,UPI,466.6805736005309,3.805565720373165,27.38275295118732,0,Afternoon
54,12,441.0330706779953,5.896692932200473,2.8591179839047465,0,Other,South,Laptop,Debit Card,1049.0444525304902,3.715203333822054,23.388932898554,0,Evening
23,11,179.93779007062167,32.006220992937834,1.0,0,Male,West,Accessories,UPI,343.02797848965884,4.259046747849808,8.11383892779614,0,Morning
69,1,21.53703848808953,47.84629615119105,2.1992230046548045,0,Male,North,Mobile,Cash,59.72636318610463,4.479488581421736,15.740103765897413,0,Afternoon
43,6,264.5616190688879,23.54383809311121,1.0,0,Other,South,Laptop,Net Banking,142.85123309749696,4.140859443463916,8.506027967556689,0,Evening
51,3,125.51067741552524,37.44893225844747,1.0,0,Female,South,Television,Net Banking,-44.785202630362576,3.923522371194593,7.150321831496924,1,Afternoon
62,8,218.1799536080012,28.182004639199885,2.145531049063848,1,Female,East,Laptop,Cash,408.47302304039295,3.8936115249167447,12.43450098238689,0,Morning
23,6,169.13023183258463,33.08697681674154,2.2778711763355504,0,Male,North,Accessories,Credit Card,343.61783409985685,4.251280333537405,9.1214108663104,1,Morning
54,12,404.09286209250337,9.59071379074966,5.0,0,Male,East,Tablet,UPI,1917.8377576457544,4.119681954087625,32.10730360331515,1,Evening
50,2,30.016870327959417,46.99831296720406,1.0,0,Male,South,Television,Net Banking,172.93365914251453,3.7341582112988383,5.206071905318231,0,Afternoon
39,6,140.66131056798582,35.93386894320142,5.0,0,Female,West,Accessories,Debit Card,590.212653126709,3.555103236263983,27.049679181416543,0,Morning
38,7,156.01679310901255,34.398320689098746,1.1043828135584572,0,Female,North,Tablet,Credit Card,34.296133449891414,4.381091961539825,8.824518059396905,0,Evening
23,5,118.8345156812086,38.11654843187914,1.0,0,Female,North,Television,Net Banking,14.686560129376945,4.110289747369015,4.664718364422827,1,Evening
23,3,129.62011346601133,37.03798865339887,1.0,0,Male,South,Tablet,UPI,229.07764035516405,3.9252790099387256,9.151963532008946,0,Evening
65,4,99.15433991650204,40.0845660083498,1.2393570322071623,1,Male,North,Mobile,Net Banking,61.85063293676901,3.8837848197654674,6.958985655542419,0,Afternoon
21,4,86.81298508702073,41.31870149129793,2.0980523149637564,1,Female,South,Mobile,UPI,10.239433610088511,3.6716737716993535,11.249518469533824,1,Morning
47,6,195.89532676653664,30.41046732334633,4.366109376732286,0,Female,North,Laptop,Credit Card,507.83490142810587,4.277586518631789,14.472468164701056,0,Morning
28,10,452.9757627304562,5.0,1.551189098424126,1,Female,North,Laptop,Cash,811.211460756257,4.326207514636466,12.9612815928057,0,Afternoon
47,1,23.447239634312496,47.65527603656875,1.0,0,Male,West,Laptop,UPI,154.2116818412891,4.049712139464579,2.6557284255798823,0,Morning
48,11,195.23645347522748,30.47635465247725,2.845771756370563,0,Male,South,Laptop,UPI,449.09140248234735,3.786225555474321,15.327004841604944,0,Evening
41,4,109.89666301895306,39.010333698104695,2.2730816993786016,0,Male,East,Tablet,Credit Card,108.07826691775492,4.038568164448087,10.37100717291667,0,Evening
26,10,411.6781385977423,8.832186140225772,4.1298787015865015,0,Female,West,Television,Credit Card,1593.721705871141,3.9779376364469066,22.86416545595841,0,Afternoon
20,13,445.56419783613154,5.443580216386849,5.0,1,Male,South,Television,Debit Card,2140.579080566148,3.863936285373728,28.99968986175916,0,Evening
68,4,174.35107174040866,32.564892825959134,1.0,0,Female,North,Laptop,Credit Card,123.52972976193934,4.314236110220803,8.429357827217823,0,Morning
48,10,485.8572516632319,5.0,5.0,0,Female,South,Mobile,Net Banking,2426.2125565359884,3.569755261067141,34.56569036865783,1,Morning
57,1,42.7431866863066,45.72568133136934,2.412688072821925,0,Male,South,Accessories,UPI,57.96980787740706,4.172648732603967,13.181110670451734,0,Afternoon
54,9,325.1979698357823,17.48020301642177,1.0,0,Male,West,Laptop,Cash,372.3738566177435,3.863156663776468,7.093877413179329,0,Evening
53,4,129.06782232733326,37.09321776726667,1.0,0,Female,South,Laptop,Credit Card,164.57591481828084,3.7810204220937327,5.54796649109504,0,Morning
41,7,114.81692615532532,38.51830738446746,1.0,0,Male,North,Mobile,UPI,-23.55513050085446,4.141792219928572,9.213429598899776,1,Morning
48,12,593.4152311018973,5.0,5.0,1,Male,East,Accessories,Cash,3068.0565982054263,4.046350613831585,32.43064549507146,0,Morning
23,14,397.9057500617709,10.209424993822914,1.4096019677827738,0,Female,East,Tablet,Debit Card,611.3174373547785,3.711528582610019,7.468134463489684,0,Evening
19,3,60.98396246127102,43.9016037538729,1.0,0,Female,North,Tablet,Net Banking,-75.0553920534289,4.102543270439308,3.715019081190239,1,Morning
37,10,383.3480993887599,11.665190061124015,4.742889786721148,0,Female,East,Accessories,Debit Card,1512.3952576968609,3.618378428646815,27.800735106717955,1,Evening
45,12,299.4010814200929,20.05989185799071,2.86167894510806,0,Male,West,Accessories,Credit Card,893.3346725658976,3.8064104363271496,16.825458163629623,0,Morning
28,3,106.50671844776,39.349328155224,1.582842215903011,0,Female,South,Tablet,Net Banking,170.22288846691328,3.8315651573508536,7.372962677124681,0,Evening
21,14,497.5162748438497,5.0,2.8435573257409805,1,Male,South,Laptop,Debit Card,1450.0571815431922,3.9138984655359175,18.6725568225164,1,Morning
32,8,244.80434985280337,25.519565014719664,3.637752245322523,0,Male,East,Laptop,UPI,752.0659949376237,3.988152168130104,21.530757717430223,0,Evening
23,8,354.1132123526119,14.588678764738807,2.3147083385741265,0,Male,East,Mobile,Credit Card,858.8259446334457,4.057197219966485,16.320348329203508,0,Afternoon
66,11,267.01231869884555,23.298768130115445,2.020883838192573,1,Male,East,Accessories,Debit Card,577.0632712549236,3.662813390735374,12.950823707863025,1,Afternoon
47,12,368.4256884794484,13.157431152055167,4.159720340606456,1,Female,West,Laptop,Net Banking,1293.1473964944355,3.93118428846619,27.299041553982963,0,Afternoon
55,1,33.819224500684,46.6180775499316,1.0,0,Female,South,Laptop,Net Banking,118.37239454604192,4.051412517165953,6.74101948041522,0,Morning
